id,block,trial,response,time_response,reward,points,num_choices,key_a,key_s,key_d,key_f
13.000,1.000,1.000,1.000,0.915,0.000,0.000,4.000,0.619,0.660,0.675,0.434
13.000,1.000,2.000,2.000,2.616,0.000,0.000,4.000,0.424,0.720,0.706,0.338
13.000,1.000,3.000,3.000,3.804,1.000,10.000,4.000,0.431,0.635,0.722,0.449
13.000,1.000,4.000,3.000,4.829,1.000,20.000,4.000,0.468,0.745,0.633,0.575
13.000,1.000,5.000,3.000,5.738,0.000,20.000,4.000,0.526,0.716,0.668,0.561
13.000,1.000,6.000,3.000,6.869,0.000,20.000,4.000,0.486,0.654,0.704,0.635
13.000,1.000,7.000,3.000,7.834,0.000,20.000,4.000,0.479,0.540,0.694,0.671
13.000,1.000,8.000,4.000,8.457,1.000,30.000,4.000,0.541,0.450,0.569,0.703
13.000,1.000,9.000,4.000,9.261,0.000,30.000,4.000,0.506,0.542,0.497,0.739
13.000,1.000,10.000,4.000,10.071,1.000,40.000,4.000,0.536,0.562,0.504,0.721
13.000,1.000,11.000,4.000,10.985,0.000,40.000,4.000,0.514,0.655,0.531,0.722
13.000,1.000,12.000,4.000,11.823,1.000,50.000,4.000,0.539,0.593,0.495,0.695
13.000,1.000,13.000,4.000,12.739,1.000,60.000,4.000,0.411,0.685,0.519,0.743
13.000,1.000,14.000,4.000,13.644,1.000,70.000,4.000,0.445,0.579,0.447,0.695
13.000,1.000,15.000,4.000,14.534,1.000,80.000,4.000,0.396,0.572,0.426,0.605
13.000,1.000,16.000,4.000,15.335,1.000,90.000,4.000,0.259,0.552,0.413,0.566
13.000,1.000,17.000,4.000,16.147,1.000,100.000,4.000,0.296,0.472,0.283,0.600
13.000,1.000,18.000,4.000,17.026,1.000,110.000,4.000,0.272,0.566,0.287,0.665
13.000,1.000,19.000,4.000,17.891,1.000,120.000,4.000,0.303,0.501,0.344,0.708
13.000,1.000,20.000,4.000,18.811,0.000,120.000,4.000,0.260,0.363,0.288,0.730
13.000,1.000,21.000,4.000,19.690,0.000,120.000,4.000,0.256,0.419,0.310,0.650
13.000,1.000,22.000,4.000,20.530,1.000,130.000,4.000,0.268,0.414,0.347,0.623
13.000,1.000,23.000,4.000,21.419,0.000,130.000,4.000,0.435,0.377,0.322,0.588
13.000,1.000,24.000,4.000,22.225,1.000,140.000,4.000,0.428,0.482,0.277,0.555
13.000,1.000,25.000,4.000,23.038,0.000,140.000,4.000,0.510,0.396,0.331,0.554
13.000,1.000,26.000,4.000,23.721,1.000,150.000,4.000,0.524,0.347,0.316,0.674
13.000,1.000,27.000,4.000,24.520,1.000,160.000,4.000,0.554,0.476,0.386,0.710
13.000,1.000,28.000,4.000,25.289,1.000,170.000,4.000,0.305,0.519,0.325,0.650
13.000,1.000,29.000,4.000,26.038,1.000,180.000,4.000,0.387,0.646,0.265,0.636
13.000,1.000,30.000,4.000,26.827,1.000,190.000,4.000,0.391,0.434,0.353,0.673
13.000,1.000,31.000,4.000,27.641,1.000,200.000,4.000,0.389,0.400,0.337,0.675
